cell_order,cell_identifier,anchor,portfolio,shock,capacity,family_order,family,metric_order,metric,count,mean,standard_error,ci95_lower,ci95_upper,median,p05,p25,p75,p90,p95,positive_share
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,1,ETH,8,liquidated_debt,128,22641.45708512621,7734.835080483119,7481.1803273792975,37801.733842873124,0.0,0.0,0.0,897.3534204761786,24109.451720610003,139461.0092375669,0.3125
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,1,ETH,9,terminal_unresolved_tab,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,1,ETH,10,backlog_area,128,57917.98309696115,25144.146608247127,8635.455744796782,107200.51044912552,0.0,0.0,0.0,1952.0849015765657,75072.23595710844,273875.51794308424,0.2890625
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,1,ETH,11,maximum_backlog,128,18766.69214056377,7529.737812850667,4008.4060273764626,33524.97825375108,0.0,0.0,0.0,789.0418522781745,13958.553283875355,65892.27878115197,0.2890625
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,1,ETH,12,terminal_active_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,1,ETH,13,realised_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,1,ETH,14,keeper_profit_proxy,128,2864.776639965582,992.5019598809205,919.472798598978,4810.0804813321865,0.0,0.0,0.0,101.4561848900959,2933.7439532394887,17583.428563837562,0.3125
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,1,ETH,15,share_system_capacity_consumed,40,0.9516191689059867,0.013101603896149006,0.9259400252695347,0.9772983125424388,1.0,0.7732638888888889,0.9199561403508771,1.0,1.0,1.0,1.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,1,ETH,16,share_system_rejections,0,,,,,,,,,,,
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,1,ETH,17,contribution_to_system_backlog,37,0.9306179914232496,0.02597456814351547,0.8797078378619593,0.98152814498454,1.0,0.5208706337420369,0.9897740129334135,1.0,1.0,1.0,1.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,1,ETH,18,exposure_normalised_backlog,128,0.03640948295537035,0.01580658248799311,0.005428581278903857,0.06739038463183684,0.0,0.0,0.0,0.0012271560256578915,0.04719330938934742,0.17216873705267455,0.2890625
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,1,ETH,19,exposure_normalised_unresolved_tab,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,1,ETH,20,displaced_candidates,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,1,ETH,21,cross_family_displacement_hours,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,1,initial_debt_exposure,128,284261.03872567357,5.459354813948973e-12,284261.03872567357,284261.03872567357,284261.0387256735,284261.03872567345,284261.0387256735,284261.0387256735,284261.03872567357,284261.03872567357,1.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,2,eligible_liquidation_tab,128,3118.227843669244,1337.582221848405,496.5666888463702,5739.888998492118,0.0,0.0,0.0,0.0,1025.8149669394893,9119.06363332782,0.1171875
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,3,candidate_count,128,1.2578125,0.4888327348250779,0.2997003397428474,2.2159246602571527,0.0,0.0,0.0,0.0,2.0,6.6499999999999915,0.1171875
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,4,profitability_filtered_count,128,1.15625,0.4618088446063943,0.2511046645714672,2.061395335428533,0.0,0.0,0.0,0.0,2.0,6.0,0.1171875
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,5,selected_count,128,0.4296875,0.13249368287849309,0.16999988155815354,0.6893751184418464,0.0,0.0,0.0,0.0,1.0,3.0,0.1171875
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,6,rejected_count,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,7,successful_closure_count,128,0.40625,0.1257054405170697,0.1598673365865434,0.6526326634134566,0.0,0.0,0.0,0.0,1.0,3.0,0.1171875
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,8,liquidated_debt,128,2920.6994746662212,1302.504077974619,367.79148183596817,5473.607467496475,0.0,0.0,0.0,0.0,1025.8149669394893,6782.287549490216,0.1171875
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,9,terminal_unresolved_tab,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,10,backlog_area,128,3206.809991486146,1916.405068166357,-549.3439421199137,6962.9639250922055,0.0,0.0,0.0,0.0,0.0,6206.912204503536,0.0859375
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,11,maximum_backlog,128,662.3146358527601,306.47165153440005,61.630198845336054,1262.9990728601842,0.0,0.0,0.0,0.0,0.0,2012.1395038981618,0.0859375
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,12,terminal_active_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,13,realised_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,14,keeper_profit_proxy,128,364.6909006768942,167.48612781009496,36.4180901691081,692.9637111846803,0.0,0.0,0.0,0.0,93.76883968773042,811.3933486104066,0.1171875
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,15,share_system_capacity_consumed,40,0.04629749776067989,0.013124711834441529,0.02057306256517449,0.07202193295618528,0.0,0.0,0.0,0.07680205949656752,0.13428571428571429,0.22673611111111083,0.375
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,16,share_system_rejections,0,,,,,,,,,,,
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,17,contribution_to_system_backlog,37,0.06475004541847643,0.02588214287951394,0.014021045374629101,0.11547904546232375,0.0,0.0,0.0,0.0014898545642261175,0.2589241164895729,0.4791293662579628,0.2972972972972973
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,18,exposure_normalised_backlog,128,0.011281215342989308,0.0067417085252255956,-0.0019325333664528595,0.024494964052431477,0.0,0.0,0.0,0.0,0.0,0.021835254779651755,0.0859375
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,19,exposure_normalised_unresolved_tab,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,20,displaced_candidates,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,2,WBTC,21,cross_family_displacement_hours,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,1,initial_debt_exposure,128,625000.0,8.946206413300707e-12,625000.0,625000.0,625000.0,624999.9999999999,624999.9999999999,625000.0000000001,625000.0000000001,625000.0000000001,1.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,2,eligible_liquidation_tab,128,39.1721087808756,39.1721087808756,-37.605224429640565,115.94944199139175,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,3,candidate_count,128,0.03125,0.03125,-0.03,0.0925,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,4,profitability_filtered_count,128,0.03125,0.03125,-0.03,0.0925,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,5,selected_count,128,0.0078125,0.0078125,-0.0075,0.023125,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,6,rejected_count,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,7,successful_closure_count,128,0.0078125,0.0078125,-0.0075,0.023125,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,8,liquidated_debt,128,39.1721087808756,39.1721087808756,-37.605224429640565,115.94944199139175,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,9,terminal_unresolved_tab,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,10,backlog_area,128,117.5163263426268,117.51632634262678,-112.81567328892169,347.8483259741753,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,11,maximum_backlog,128,39.1721087808756,39.1721087808756,-37.605224429640565,115.94944199139175,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,12,terminal_active_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,13,realised_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,14,keeper_profit_proxy,128,1.9435183475881044,1.943518347588104,-1.8657776136845794,5.752814308860788,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,15,share_system_capacity_consumed,40,0.0020833333333333333,0.002083333333333333,-0.0019999999999999987,0.006166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.025
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,16,share_system_rejections,0,,,,,,,,,,,
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,17,contribution_to_system_backlog,37,0.004631963158273981,0.004631963158273981,-0.004446684631943021,0.013710610948490982,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,18,exposure_normalised_backlog,128,0.00018802612214820292,0.00018802612214820292,-0.0001805050772622748,0.0005565573215586807,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,19,exposure_normalised_unresolved_tab,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,20,displaced_candidates,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,26,3,STABLE,21,cross_family_displacement_hours,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,1,initial_debt_exposure,128,1590738.9612743263,4.344517081007135e-11,1590738.9612743263,1590738.9612743263,1590738.9612743268,1590738.9612743265,1590738.9612743268,1590738.9612743268,1590738.961274327,1590738.961274327,1.0
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,2,eligible_liquidation_tab,128,31541.750395917108,9719.960580621768,12490.627657898443,50592.87313393578,0.0,0.0,0.0,1015.813501432451,41207.82161969194,253640.2481162553,0.3203125
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,3,candidate_count,128,26.1640625,6.901753398120884,12.636625839683067,39.69149916031694,0.0,0.0,0.0,6.25,64.19999999999999,203.99999999999966,0.3203125
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,4,profitability_filtered_count,128,14.625,4.164981614652542,6.461636035281018,22.788363964718982,0.0,0.0,0.0,6.25,40.599999999999994,64.19999999999993,0.3203125
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,5,selected_count,128,6.8046875,1.6466254337623183,3.577301649825856,10.032073350174144,0.0,0.0,0.0,2.0,16.599999999999994,48.499999999999915,0.3125
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,6,rejected_count,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,7,successful_closure_count,128,3.765625,0.8740492849010424,2.0524884015939566,5.478761598406043,0.0,0.0,0.0,2.0,13.299999999999997,22.54999999999994,0.3125
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,8,liquidated_debt,128,22641.45708512621,7734.835080483119,7481.1803273792975,37801.733842873124,0.0,0.0,0.0,897.3534204761786,24109.451720610003,139461.0092375669,0.3125
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,9,terminal_unresolved_tab,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,10,backlog_area,128,57917.98309696115,25144.146608247127,8635.455744796782,107200.51044912552,0.0,0.0,0.0,1952.0849015765657,75072.23595710844,273875.51794308424,0.2890625
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,11,maximum_backlog,128,18766.69214056377,7529.737812850667,4008.4060273764626,33524.97825375108,0.0,0.0,0.0,789.0418522781745,13958.553283875355,65892.27878115197,0.2890625
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,12,terminal_active_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,13,realised_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,14,keeper_profit_proxy,128,2864.776639965582,992.5019598809205,919.472798598978,4810.0804813321865,0.0,0.0,0.0,101.4561848900959,2933.7439532394887,17583.428563837562,0.3125
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,15,share_system_capacity_consumed,40,0.9516191689059867,0.013101603896149006,0.9259400252695347,0.9772983125424388,1.0,0.7732638888888889,0.9199561403508771,1.0,1.0,1.0,1.0
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,16,share_system_rejections,0,,,,,,,,,,,
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,17,contribution_to_system_backlog,37,0.9306179914232496,0.02597456814351547,0.8797078378619593,0.98152814498454,1.0,0.5208706337420369,0.9897740129334135,1.0,1.0,1.0,1.0
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,18,exposure_normalised_backlog,128,0.03640948295537035,0.01580658248799311,0.005428581278903857,0.06739038463183684,0.0,0.0,0.0,0.0012271560256578915,0.04719330938934742,0.17216873705267455,0.2890625
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,19,exposure_normalised_unresolved_tab,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,20,displaced_candidates,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,1,ETH,21,cross_family_displacement_hours,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,2,WBTC,1,initial_debt_exposure,128,284261.03872567357,5.459354813948973e-12,284261.03872567357,284261.03872567357,284261.0387256735,284261.03872567345,284261.0387256735,284261.0387256735,284261.03872567357,284261.03872567357,1.0
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,2,WBTC,2,eligible_liquidation_tab,128,3118.227843669244,1337.582221848405,496.5666888463702,5739.888998492118,0.0,0.0,0.0,0.0,1025.8149669394893,9119.06363332782,0.1171875
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,2,WBTC,3,candidate_count,128,1.2578125,0.4888327348250779,0.2997003397428474,2.2159246602571527,0.0,0.0,0.0,0.0,2.0,6.6499999999999915,0.1171875
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,2,WBTC,4,profitability_filtered_count,128,1.15625,0.4618088446063943,0.2511046645714672,2.061395335428533,0.0,0.0,0.0,0.0,2.0,6.0,0.1171875
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,2,WBTC,5,selected_count,128,0.4296875,0.13249368287849309,0.16999988155815354,0.6893751184418464,0.0,0.0,0.0,0.0,1.0,3.0,0.1171875
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,2,WBTC,6,rejected_count,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,2,WBTC,7,successful_closure_count,128,0.40625,0.1257054405170697,0.1598673365865434,0.6526326634134566,0.0,0.0,0.0,0.0,1.0,3.0,0.1171875
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,2,WBTC,8,liquidated_debt,128,2920.6994746662212,1302.504077974619,367.79148183596817,5473.607467496475,0.0,0.0,0.0,0.0,1025.8149669394893,6782.287549490216,0.1171875
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,2,WBTC,9,terminal_unresolved_tab,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,2,WBTC,10,backlog_area,128,3206.809991486146,1916.405068166357,-549.3439421199137,6962.9639250922055,0.0,0.0,0.0,0.0,0.0,6206.912204503536,0.0859375
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,2,WBTC,11,maximum_backlog,128,662.3146358527601,306.47165153440005,61.630198845336054,1262.9990728601842,0.0,0.0,0.0,0.0,0.0,2012.1395038981618,0.0859375
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,2,WBTC,12,terminal_active_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,2,WBTC,13,realised_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,45,2,WBTC,14,keeper_profit_proxy,128,364.6909006768942,167.48612781009496,36.4180901691081,692.9637111846803,0.0,0.0,0.0,0.0,93.76883968773042,811.3933486104066,0.1171875
