recovery_path,confidence_scenario,capacity_contrast,left_capacity_profile,right_capacity_profile,metric,paired_count,mean,standard_error,ci95_lower,ci95_upper,median,p05,p25,p75,p90,p95,minimum,maximum,positive_share,discordant_positive_count,discordant_negative_count
persistent_trough,stage1_only,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,recovery_probability_720h,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,stage1_only,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,final_dai_price,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,stage1_only,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,final_peg_band_status,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,stage1_only,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,minimum_confidence,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,stage1_only,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,mean_confidence_loss,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,stage1_only,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,confidence_at_horizon,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,stage1_only,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,hours_at_confidence_floor,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,stage1_only,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,hours_recovery_gate_closed,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,stage1_only,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,first_recovery_gate_open,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,stage1_only,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,recovery_gate_reopenings,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,stage1_only,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,cumulative_panic_contribution,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,stage1_only,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,maximum_panic_contribution,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,backlog_area_dai_hours,128,-390771.782381,25860.9034404,-441459.153124,-340084.411638,-308602.842255,-881153.446827,-531719.736099,-181275.887153,-107601.315094,-81146.6042888,-1651076.34919,0,0,0,126
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,maximum_unresolved_tab_dai,128,-2385.2206747,846.114797039,-4043.6056769,-726.835672501,0,-19564.7156667,0,0,0,0,-68362.5352775,0,0,0,10
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,cumulative_realised_bad_debt_dai,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,below_peg_burden,128,-5.53486257885,3.16289046506,-11.7341278904,0.664402732659,0,-0.0324654341558,0,0,0,0,-247.00946579,0,0,0,10
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,restricted_mean_recovery_time,128,-16.875,9.66576651502,-35.8199023694,2.06990236943,0,0,0,0,0,0,-720,0,0,0,3
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,unsafe_vault_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,peak_unsafe_share,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,newly_unsafe_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,cumulative_arrival_count,128,-57.6796875,20.5264734886,-97.9115755376,-17.4477994624,0,-164.95,-46.25,0,0,0,-2124,0,0,0,59
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,cumulative_attempts,128,17.4296875,7.71881173342,2.30081650249,32.5585584975,9,-29.9,-1,41.25,87.6,114.15,-796,196,0.6640625,85,33
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,cumulative_successful_closures,128,0.0390625,0.0390625,-0.0375,0.115625,0,0,0,0,0,0,0,5,0.0078125,1,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,cumulative_capacity_rejected,128,-58.5078125,3.19769763872,-64.7752998719,-52.2403251281,-49,-141.8,-72.25,-36.5,-26.8,-20.35,-212,-7,0,0,128
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,cumulative_unprofitable_attempts,128,17.390625,7.75125588611,2.19816346323,32.5830865368,9,-29.9,-1,41.25,87.6,114.15,-801,196,0.6640625,85,33
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,binding_hours,128,-6.09375,0.44581351754,-6.96754449438,-5.21995550562,-5,-16.65,-6.25,-3,-2,-2,-34,0,0,0,127
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,positive_demand_hours,128,-5.875,2.12956896493,-10.0489551713,-1.70104482874,0,-14.95,-5,0,0,0,-231,0,0,0,59
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,mean_capacity_utilisation,128,-0.135384951496,0.00549756162674,-0.146160172284,-0.124609730707,-0.142895383005,-0.221986034799,-0.171573313744,-0.112572217755,-0.0696093204454,-0.0256442881443,-0.26862026862,0.175283825905,0.0234375,3,125
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,maximum_capacity_utilisation,128,-0.0249399038462,0.00485646527397,-0.0344585757831,-0.0154212319092,0,-0.140384615385,0,0,0,0,-0.269230769231,0,0,0,26
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,maximum_attempts_one_hour,128,11.3515625,0.126268097123,11.1040770296,11.5990479704,12,8.35,12,12,12,12,5,12,1,128,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,cumulative_debt_repaid_dai,128,0.809341346023,0.80934134604,-0.776967692216,2.39565038426,0,-2.32830643654e-10,-5.82076609135e-11,0,1.16415321827e-10,1.54250301421e-10,-4.65661287308e-10,103.595692293,0.203125,26,40
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,completed_liquidation_count,128,0.0390625,0.0390625,-0.0375,0.115625,0,0,0,0,0,0,0,5,0.0078125,1,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,unresolved_vault_count,128,-0.0390625,0.0390625,-0.115625,0.0375,0,0,0,0,0,0,-5,0,0,0,1
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,unresolved_tab_at_horizon_dai,128,-0.809341346041,0.809341346041,-2.39565038428,0.776967692199,0,0,0,0,0,0,-103.595692293,0,0,0,1
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,maximum_backlog_duration,128,-16.5,6.17757246617,-28.6080420337,-4.3919579663,0,-37.95,-11.5,0,0,0,-666,0,0,0,59
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,active_bad_debt_at_horizon_dai,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,maximum_active_bad_debt_dai,128,-6.74149105559,4.99147190537,-16.5247759901,3.04179387893,0,0,0,0,0,0,-570.244096192,0,0,0,2
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,keeper_profit_dai,128,-13.622387219,18.2495996396,-49.3916025127,22.1468280746,0.247281030352,-376.650581612,-87.3179527514,60.7777085697,203.783450696,299.422789786,-826.976838285,546.919808547,0.5078125,65,61
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,recovered_before_execution_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,recovered_before_closure_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,minimum_dai_price,128,0.0116231905012,0.00665633200229,-0.00142322022323,0.0246696012257,0,0,0,0,0,0,0,0.496322255574,0.03125,4,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,maximum_negative_peg_deviation,128,-0.0116231905012,0.00665633200229,-0.0246696012257,0.00142322022323,0,0,0,0,0,0,-0.496322255574,0,0,0,4
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,mean_absolute_peg_deviation,128,-0.00768210101865,0.00439000033387,-0.016286501673,0.000922299635736,0,-3.81011511404e-05,0,0,0,0,-0.342754247427,0,0,0,10
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,hours_below_0995,128,-14.7109375,8.41484931646,-31.2040421603,1.78216716025,0,0,0,0,0,0,-647,0,0,0,5
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,hours_above_1005,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,first_return_time,128,-17.4375,11.8436165799,-40.6509884965,5.77598849654,0,0,0,0,0,0,-720,581,0.0078125,1,4
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,failed_recovery_attempts,128,0,0.0110919563677,-0.0217402344807,0.0217402344807,0,0,0,0,0,0,-1,1,0.0078125,1,1
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,recovery_probability_168h,128,0.0234375,0.0134246757153,-0.00287486440199,0.049749864402,0,0,0,0,0,0,0,1,0.0234375,3,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,recovery_probability_336h,128,0.0234375,0.0134246757153,-0.00287486440199,0.049749864402,0,0,0,0,0,0,0,1,0.0234375,3,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,recovery_probability_720h,128,0.0234375,0.0134246757153,-0.00287486440199,0.049749864402,0,0,0,0,0,0,0,1,0.0234375,3,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,final_dai_price,128,0.0117323028404,0.00672010335992,-0.001439099745,0.0249037054259,0,0,0,0,0,0,0,0.50117131172,0.0234375,3,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,final_peg_band_status,128,0.0234375,0.0134246757153,-0.00287486440199,0.049749864402,0,0,0,0,0,0,0,1,0.0234375,3,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,minimum_confidence,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,mean_confidence_loss,128,-0.00498577287905,0.00270592551628,-0.010289386891,0.000317841132862,0,-0.00348135067544,0,0,0,0,-0.209472506524,0,0,0,10
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,confidence_at_horizon,128,0.0055992291865,0.00321048101564,-0.000693313604153,0.0118917719772,0,0,0,0,0,0,0,0.249568278548,0.0234375,3,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,hours_at_confidence_floor,128,-16.046875,8.70212478702,-33.1030395826,1.00928958257,0,-8.6,0,0,0,0,-660,0,0,0,10
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,hours_recovery_gate_closed,128,-15.8515625,8.68861404404,-32.8812460263,1.17812102633,0,-6,0,0,0,0,-660,0,0,0,10
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,first_recovery_gate_open,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,recovery_gate_reopenings,128,0.03125,0.0154393498445,0.000988874304705,0.0615111256953,0,0,0,0,0,0,0,1,0.03125,4,0
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,cumulative_panic_contribution,128,-0.951759030746,0.543887593412,-2.01777871383,0.114260652342,0,-0.00542993939613,0,0,0,0,-42.472858043,0,0,0,10
persistent_trough,confidence_resilient,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,maximum_panic_contribution,128,-0.00200600395032,0.00114778510099,-0.00425566274826,0.000243654847618,0,0,0,0,0,0,-0.0856871629647,0,0,0,6
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,backlog_area_dai_hours,128,-71963.4124001,10942.0045738,-93409.7413647,-50517.0834355,-8994.72019596,-352899.446297,-85631.932908,0,0,0,-573216.348466,0,0,0,75
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,maximum_unresolved_tab_dai,128,-447.299844099,333.324789902,-1100.61643231,206.016744109,0,0,0,0,0,0,-38443.1844578,0,0,0,2
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,cumulative_realised_bad_debt_dai,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,below_peg_burden,128,-0.570030328566,0.555015129964,-1.6578599833,0.517799326163,0,0,0,0,0,0,-71.0311807956,0,0,0,4
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,restricted_mean_recovery_time,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,unsafe_vault_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,peak_unsafe_share,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,newly_unsafe_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,cumulative_arrival_count,128,-9.5078125,2.50653663396,-14.4206243026,-4.59500069745,0,-55.3,0,0,0,0,-190,0,0,0,28
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,cumulative_attempts,128,4.21875,1.17118335889,1.92323061658,6.51426938342,0,-13.6,0,13,19,21.3,-53,54,0.484375,62,21
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,cumulative_successful_closures,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,cumulative_capacity_rejected,128,-13.0859375,1.18973977253,-15.4178274542,-10.7540475458,-13,-38,-19,0,0,0,-63,0,0,0,95
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,cumulative_unprofitable_attempts,128,4.21875,1.17118335889,1.92323061658,6.51426938342,0,-13.6,0,13,19,21.3,-53,54,0.484375,62,21
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,binding_hours,128,-1.234375,0.108386279145,-1.44681210712,-1.02193789288,-1,-3,-2,0,0,0,-7,0,0,0,85
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,positive_demand_hours,128,-0.9140625,0.212209546679,-1.32999321149,-0.49813178851,0,-5.65,0,0,0,0,-13,0,0,0,28
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,mean_capacity_utilisation,128,-0.104955879574,0.00354411140608,-0.111902337929,-0.0980094212176,-0.0995769373696,-0.168643356643,-0.132999974625,-0.0789512167419,-0.0613063311629,-0.0509686609687,-0.228561253561,0.0348562548563,0.0078125,1,127
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,maximum_capacity_utilisation,128,-0.198150373932,0.01539038842,-0.228315535235,-0.167985212628,-0.144444444444,-0.414444444444,-0.377777777778,0,0,0,-0.422222222222,0,0,0,82
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,maximum_attempts_one_hour,128,9.609375,0.736779340194,8.16528749322,11.0534625068,12.5,0,0,19,19,19,0,19,0.7421875,95,0
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,cumulative_debt_repaid_dai,128,-1.36424205266e-12,7.07892560347e-12,-1.52389362355e-11,1.25104521301e-11,0,-2.32830643654e-10,0,0,1.16415321827e-10,1.16415321827e-10,-2.32830643654e-10,2.32830643654e-10,0.15625,20,15
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,completed_liquidation_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,unresolved_vault_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,unresolved_tab_at_horizon_dai,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,maximum_backlog_duration,128,-3.015625,0.745226308487,-4.47626856463,-1.55498143537,0,-20.3,0,0,0,0,-51,0,0,0,28
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,active_bad_debt_at_horizon_dai,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,maximum_active_bad_debt_dai,128,-2.86624605916,2.86624605916,-8.48408833513,2.7515962168,0,0,0,0,0,0,-366.879495573,0,0,0,1
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,keeper_profit_dai,128,-21.2014598313,15.7008457973,-51.9751175939,9.57219793139,0,-246.386074828,-4.58308876652,3.59736907318,79.0762315162,114.24250814,-1425.645293,458.055913649,0.2734375,35,40
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,recovered_before_execution_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,recovered_before_closure_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,minimum_dai_price,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,maximum_negative_peg_deviation,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,mean_absolute_peg_deviation,128,-0.000791672885239,0.000770849066468,-0.00230253705552,0.00071919128504,0,0,0,0,0,0,-0.0986537103402,0,0,0,4
persistent_trough,confidence_resilient,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,hours_below_0995,128,-1.1171875,1.10155028404,-3.27622605672,1.04185105672,0,0,0,0,0,0,-141,0,0,0,2
